smiles,Tm
Brc1cc(Br)c(N)c(Br)c1,395.15
Clc1cc(Cl)cc(O)c1,341.15
OCc1ccc(F)cc1,296.15
NCC,192.65
FC(F)C(Cl)(F)F,156.15
OCCC1CCNCC1,405.65
ClC(F)(F)C(Cl)(F)C(Cl)(F)F,201.15
CCCCCCC(=O)O,495.35
OCC(C)(C)CC,258.15
ClCCCCCCl,200.35
Clc1ccc(Cl)c(Br)c1,308.15
FC1(F)C(F)(F)C(F)(F)C1(F)F,233.05
Clc1ccc(O)c(Cl)c1,318.15
ClC1=NN(C)C(C)=C1,320.65
O=C1CCCC(C)=C1,252.15
O=C(C)c1ccccc1O,278.15
COc1cc(ccc1O)C(=O)C,388.15
N#Cc1cccc(c1)C(F)(F)F,287.65
CCCCCCCCCCCC(=O)C,303.65
COCCC,133.97
CCC(Cl)CC,168.15
Cc1ncccc1,206.45
O=CCc1ccc(C)cc1,313.15
CCCOCCC,147.05
OCCOCCC,183.15
OC1CCc2ccccc12,327.95
CCOC(=O)C1=CC=CO1,307.65
CCCCCCCCCCCCCCCCCCCCCCCC,327.15
O=C1CCCCC1,242.15
CCCC#CCCCCCC,198.45
ClC1CCCCC1Cl,271.65
CCOC(=O)C=Cc1ccccc1,280.15
CCOC(=O)c1ccc(OC)c(OC)c1,316.65
O=C1CCCC(C)C1,199.65
ClCOCCl,231.65
ClC(Cl)(F)C(Cl)(Cl)F,299.15
OCC(CO)(CC)CC,334.65
COc1c(Cl)cc(Cl)cc1Cl,334.65
OCCc1ccccc1N(=O)=O,275.15
ClN,611.15
c1ncc(cc1)c2ccccc2,437.15
CCO[Si](C)(C)OCC,186.15
Cc1ccc(C)c(O)c1C,331.15
BrCCC1CCCCC1,216.15
CCCCOC(=O)C(=C)C,198.15
O=C(O)CC(C)C,243.85
N#CC=C,189.65
Brc1ccc(cc1)Oc2ccccc2,291.87
CCCCCC1CCCCC1,215.65
SC(C)(C)C,272.65
O=CN(C)C,212.75
O=N(=O)c1ccc(cc1)c2ccccc2,387.15
CCOC(=O)c1ccc(cc1)C(=O)OCC,317.15
Fc1ccc(F)c(F)c1F,231.15
CCCCCCCC(O)C,237.65
O=CC1=CC=CO1,236.65
ClCCCl,237.65
n1cnc2ccccc2c1,321.15
Nc1ccc(cc1)Nc2ccccc2,339.15
CC1CCC(C)(C)C1,130.75
CCCC=CCC,136.55
OCCOCCO,262.75
CCCCN(CCCC)CCCC,203.15
COC(=O)C(O)C,207.15
CC(C)C(O)(c1cncnc1)c2ccc(cc2)OC(F)(F)F,368.15
O=COCC,193.55
O=C1OCCCC1,260.65
CCc1cccc(C)c1N,240.15
CCc1ccc(CC)cc1,230.32
CCOC(=O)Cc1ccccc1,243.75
C=COC(=O)CC,193.15
COC(=O)C(CC)c1ccccc1,350.65
Clc1cc(C)c2ccccc2n1,332.15
O=C(C)CC(O)(C)C,229.15
C=C=CCC,135.85
C=Cc1ncccc1,223.15
C=CCCC(=O)O,250.65
CCCCCCCCCCCCCC(=O)O,599.35
Cc1ccc(cc1)C(=O)C,301.15
BrCCCCCCCCCCCCC,279.35
ClCCCCCCCCC,233.75
CCC(=C)Br,139.75
CCOC(=O)c1ccc(N)cc1,365.15
CCN(CC)c1ccc(Cl)cc1,318.65
S1CCCCCC1,273.65
CCCCCCC(=O)C,257.15
CC1=CC(=O)N(c2ccccc2)N1C,387.15
CCOc1ccccc1N(=O)=O,275.35
CC(C)(C)C(C)(C)C,373.85
SCCCCCCCCC,253.05
COc1ccc2ncccc2c1,299.65
O=C(N1CCCCC1)c2ccccc2,322.15
OCC(C)(C)C,325.65
CN(C)Cc1ccccc1,198.15
ClC(Cl)(Br)Br,311.15
COc1cc(ccc1N)c2ccc(N)c(OC)c2,410.15
CCCCc1ccccn1,370.15
Oc1ccccc1C2=Nc3ccccc3O2,396.65
CCOc1cccc(c1)c2ccccc2,308.15
CCCCCCCC(=O)CC,275.65
CCCCCCCCCCCCCCCCCCCCCCCCCCC,332.65
IC1=CC=CS1,233.15
Cc1ccc(cc1)N(C)C,245.58
Cc1ccc2ncccc2c1,251.15
OCC(C)(C)C(O)C(C)C,324.65
C#Cc1ccccc1,228.35
ClCC(Cl)Cl,236.55
C1=CCCC1,138.05
C=CCI,173.85
CNC1CCCCC1,264.65
Fc1ccc(F)cc1,260.15
COc1cccc(C)c1,226.15
N#CCCCOc1ccccc1,318.65
C=CC(=O)N,357.65
CCc1ccc(Cl)cc1,210.55
Cc1cc(C)cc(c1)c2ccccc2,295.65
ClCCCCCCC,203.65
CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,317.15
CCCCC(CC)COC(=O)c1ccc(cc1)C(=O)OCC(CC)CCCC,225.15
FCCCCC,153.15
CCCc1ncccc1,275.15
O=C(N)C(C)C,401.15
C=CC(=C)Cl,143.15
COc1ccc(F)cc1,228.15
SC1CCCCC1,189.64
BrC1=CSC=C1Br,277.65
CCCCN(C(=O)C)c1ccccc1,297.65
CCc1ccc(C)cc1,210.85
C#CCCCCCC#C,245.85
Brc1ccccc1,242.55
O=C(O)C(C)(C)C,308.15
BrP(Br)Br,231.65
O=N(=O)CCc1ccccc1,250.15
Nc1cccc(c1)C(F)(F)F,278.65
ON=C1CCCCC1,363.15
BrC(F)(F)C(Br)(F)F,162.75
ICCCCCCCCCCCC,273.45
ClC(C)(C)C,247.15
c1ccc(cc1)c2cccc3ccccc23,318.15
CC(C)c1ccccc1Cl,198.75
CC=CC(C)(C)C,157.95
Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1Cl,391.45
CCCCCCC(=O)CCC,264.15
Oc1ccccc1C(F)(F)F,318.65
CCCCOC(=O)C,195.15
O=N(=O)c1cccc(C)c1C,288.15
C=CC(O)(C)C,245.15
CCCCCCOCCCCCC,230.15
Ic1ccc(cc1)N(=O)=O,447.85
Brc1ccc(O)c(Cl)c1,323.65
CCCCCC(=O)CC,250.15
CCCC=CCCC,183.15
CCCCCCCC(=O)OCC,481.65
Clc1cc(Cl)c(O)c(Cl)c1,342.15
CCCCC(C)CCCC,185.45
OCCN1CCCCC1,291.05
C=CC1CC=CCC1,164.25
O=C(C)C1CC1,204.85
FC(F)(F)C(F)(F)C(F)(F)F,125.55
CCCCC(C)CCC,159.85
Cc1ccc2nccnc2c1,491.65
Clc1ccc(O)c(Cl)c1C,331.15
C=COCC(C)C,161.15
O=S(=O)(C)C,382.15
ClC1=CC=CS1,201.25
O=CN(c1ccccc1)c2ccccc2,346.65
ClCC(Cl)(F)C,181.45
Clc1cc(Cl)c(C)c(Cl)c1O,319.15
O=N(=O)c1ccccc1c2ccccc2,310.35
O=C(Oc1ccccc1)c2ccccc2,344.15
ClCl,172.15
C#CC(=C)C,160.15
Oc1cccc(C)c1,284.95
CCOc1ccccc1OCC,317.15
c1ccc(cc1)CN2C=CC=C2,288.15
ClCC(=O)OC,241.05
BrC1C(=O)C2(C)CCC1C2(C)C,350.15
NC(C)C(C)(C)C,253.15
CCCCCCCCCCCCCC(=O)C,312.65
COC(=O)CCCCCCCCCCCC(=O)OC,309.15
O=C(O)C1CCCCC1,304.65
NN,275.15
O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,306.65
COc1cccc2cccnc12,322.65
Clc1ccc(cc1Cl)C(Cl)(Cl)Cl,298.95
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,263.15
BrC=C(Br)CC,223.65
Fc1ccc(F)c(c1)N(=O)=O,261.45
CCCCCCCCOC(=O)CCCC,230.85
C=CCCc1ccccc1,203.15
CCCC(=O)N,387.95
Cc1cccc(C)c1I,284.35
Brc1ccc(cc1)c2ccccc2,364.65
c1ccc2Cc3ccccc3Cc2c1,384.15
C1CCCCCC1,265.15
CCCC1NCCCC1,271.15
C=CCSCC=C,188.15
C=CCCl,138.65
Nc1cccc2ncccc12,383.15
CCCc1ccc(O)cc1,295.15
C=CCCCCCCCCCCC,260.15
CCC1(C)CC1,142.95
CCOC(=O)CCCCCCC(=O)OCC,279.05
CCC(O)(C)CCCC(C)C,304.65
Oc1ccc2CCCCc2c1,330.15
COC(OC)(OC)OC,268.15
OCCN1CCCC1=O,293.15
Clc1ccc(C)c(N)c1,299.15
CC1CCSCC1,245.15
CCOC(=O)CCCC(=O)OCC,249.05
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,195.15
CCCCCCC(=O)CC,265.15
OCCOc1ccccc1,287.15
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,263.15
CC(C)c1ccccc1O,288.65
CCCN(=O)=O,165.15
Cc1ccc(C)c(C)c1,229.35
CC1OC1,161.25
Cc1ccc2Nc3ccccc3c2c1,481.65
Cc1ccc(cc1)C(=O)c2ccc(C)cc2,369.65
O=C1CC(C)(C)NC(C)(C)C1,309.15
CN1N=Nc2ccccc12,337.65
ICCCC,170.15
OC(C)C,183.65
CCCC(C)=C(C)C,158.05
CCCCCCCCCCCCC,267.85
CCOc1ccc(N)cc1,275.55
ClC(Br)(F)F,113.65
c1ccc2NSNc2c1,316.15
Clc1cc(Cl)c(Cl)cc1Cl,412.65
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,321.65
Clc1cc(Cl)cc(Cl)c1,336.65
Brc1ccc2ncccc2c1,297.15
CCCCOC(=O)CC(=O)OCCCC,190.15
O=S(=O)(c1ccccc1)c2ccccc2,401.65
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,313.15
CC1=NCCS1,172.15
O=C(OC(=O)c1ccccc1)c2ccccc2,315.65
CC1CCNCC1,269.15
OCCOCCOCCOCC,254.45
COc1ccccc1N,279.35
c1ccc(cc1)SSc2ccccc2,335.15
CC(=Cc1ccccc1)c2ccccc2,355.15
N#Cc1cccc2ccccc12,310.65
Clc1cnc(Cl)c(Cl)c1,322.15
ClCC(Cl)(F)F,171.95
CC(C)c1cccc(C(C)C)c1N,228.15
CC(C)C(O)C(C)(C)C,260.15
CC(C)Oc1ccccc1,240.15
Ic1cccc2ccccc12,277.35
ON=Cc1ccccc1,308.15
COc1ccccc1Oc2ccccc2,352.15
CCc1ccc2CCCCc2c1,203.15
Clc1cccc(Cl)c1,248.35
COCCOCCOC,205.15
Fc1ccc(C)cc1,217.15
Oc1ccc(C(=O)C)c(C)c1,401.15
COc1cccc(c1)C(=O)C,368.65
CC(C)C1CCCC1,161.75
Cc1ccc(C)c(c1)C(=O)C,255.05
N#CCc1ccc(N)cc1,319.15
NC(C)C(C)C,223.15
CC[Si](Cl)(Cl)Cl,167.55
O=N(=O)c1cccc(c1)N(=O)=O,363.15
Clc1ccccc1C(Cl)(Cl)Cl,302.55
NC1CCCCCCC1,225.15
BrC(C)C(Br)C,249.15
N#CCCCCC,192.85
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,344.15
Oc1ccccc1C,302.95
BrCC(F)(F)F,179.25
FC(F)=C(F)C(F)=C(F)F,141.15
O=CCCCCCC,229.85
ClC(Cl)(C)C,239.35
FC(F)(F)c1ccccc1,244.05
N1CCC(CC1)CCCC2CCNCC2,340.25
Cc1ccc(cc1)Oc2ccc(C)cc2,324.15
CC1CCCC1C,155.55
CCCC(O)CC(C)C,192.15
CCCCCCCCCCOC(=O)C,258.15
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,158.15
O=C(C)C1=CC=CO1,306.15
Brc1c(F)c(F)c(F)c(F)c1F,242.15
CCCCCCCC(=O)OC,466.05
C1=CC2C=CC1C2,254.05
ClCCOc1ccccc1,301.15
CCN(CC)c1cccc(O)c1,351.15
CC(C)c1ccc2c(ccc3c(C)cccc23)c1,374.15
CCOC(=O)c1ccccc1N,286.15
S1CCCC1,177.05
SCCCCCCCC,223.95
Clc1cc(Cl)c2ccccc2c1O,380.65
CCCCc1ccc(O)cc1,295.15
CN(C)CCOC(=O)C(=C)C,243.15
C=CCCCCCCCCCCCCCC,277.25
CCCNCCC,210.15
CCCCCCCCCCCCCCC,283.05
O=CCCC,174.15
CCC(C)(CC)CC,182.25
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,338.95
CCCCCCCCCCCCCC(=O)OCC,568.15
O=Cc1cccc2ccccc12,306.65
O=COCC(C)C,177.35
CC12CCC(CC1)C2(C)C,431.65
Cc1ccc(C(=O)C)c(O)c1,294.15
c1ccc(cc1)C2=CC=CN2,402.15
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,186.05
COc1ccccc1c2ccccc2OC,428.15
ClCCOC(=O)OCCCl,281.15
N#CC(C)(C)C#N,304.65
CCCC(O)(C)C,170.15
CCC(O)C(C)(C)C,268.15
Clc1ccc(cc1)c2ccccc2,351.95
ON=C(C)CC,243.65
CCCCCCCCCCCC1CCCC1,263.15
CCCCCCCCCCCCCC(O)C,308.15
O=N(=O)c1ccccc1c2ccccc2N(=O)=O,399.15
Nc1cccc(N)n1,394.65
Clc1ccc(cc1)C(=O)Cl,289.15
c1ccc(cc1)C=CC=Cc2ccccc2,425.15
O=C(C)N1CCCCC1,259.75
C=COCC,157.35
Cc1cc(C)cc(C)c1,228.45
Fc1cc(F)c(F)c(F)c1F,225.85
ClC(Cl)C(Cl)Cl,229.35
O=C1CCC(=O)N1c2ccccc2,429.15
C[Si](C)(C)Oc1ccccc1,218.15
OC(C)CCC(O)C,316.15
n1cncnc1,359.15
ClCc1ccc(Br)cc1,323.15
O=C1OC(=O)C(C)=C1C,369.15
CCOC(=O)c1ccccc1N(=O)=O,303.15
O=C(N)c1ccccc1N,383.65
O=N(=O)c1ccc(C)c(Cl)c1,339.65
CCCCCCC(C)C,192.85
ClCCl,178.05
CCCC(=O)OCCOC(=O)CCC,193.15
OC(C)(C)c1ccccc1,309.15
CCCCCCCNCCCCCCC,304.65
O=C(C)OCc1ccccc1,221.85
CCCCCCCC(=O)OCCC,226.95
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,339.15
CCC=CC(C)(C)C,135.75
Cc1ccc(cc1)C(C)(C)C,221.15
O=CN1CCOCC1,294.15
O=C1C=C(C)C2CC1C2(C)C,282.95
CCc1cc(C)ccc1C,219.45
FC,131.35
OP(O)C,233.14
Clc1nc(Cl)cc(Cl)n1,295.65
C1CCC(CC1)Nc2ccccc2,289.15
COC(=O)c1ccc(OC)c(OC)c1,333.95
Cc1ccc2cc(C)ccc2c1,385.15
CCCCCC(O)C,243.0
c1ccc(cc1)N=Nc2ccccc2,341.15
ClCCCBr,214.25
Cc1nc(C)c(C)nc1C,358.15
Cc1cccc2C=COc12,382.15
Cc1cccc(c1)C(C)C,209.45
OCCNC(C)C,401.65
ClC1=Nc2ccccc2S1,297.15
ON=CCCC,243.65
FC(=C(F)C(F)(F)F)C(F)(F)F,144.15
C=Cc1c(C)cc(C)cc1C,236.15
O=C1CC2(C)CCC1C2(C)C,459.65
O=C1OC(=O)C(C)=C1,280.65
CCCC(S)C,104.15
c1ccc(cc1)c2c3ccccc3cc4ccccc24,429.15
C=CC1CCCCC1,146.39
O=COCCCCCCCC,234.05
COC(=O)c1ccccc1,258.15
O=CC1OC1,211.15
Nc1ncccc1C,306.65
OC(C)(C)CCC(O)(C)C,365.15
O=C(C=Cc1ccccc1)c2ccccc2,330.65
C1=CCCCCC1,217.15
CC1=CC=NC1,224.75
O=C(Cl)C(Cl)(Cl)Cl,241.35
Brc1ccc2cccnc2c1,307.15
Brc1cc(C)cc(c1)N(=O)=O,356.15
Clc1c(F)c(F)c(F)c(F)c1F,257.49
O=CC(C)(C)C,279.15
Clc1ccc(N)c(C)c1,303.45
CP(C)C,188.15
c1ccc(cc1)N2C=NC=C2,286.15
Clc1ccc2ccccc2c1Cl,309.15
Cc1ncncc1,305.15
OCCOCCOCCCC,205.15
ClC(Cl)(Cl)Cl,250.15
Brc1ccc(O)c(Br)c1,311.15
N#CSCc1ccccc1,316.15
CCCCCC(=O)Cl,186.15
O=C1NCCCC1C,328.45
O1CC1,161.45
CCCCCC1=CCCC1,190.15
CCCCCCCCNCCCCCCCC,308.65
O1CCN(CC1)CCN2CCOCC2,348.15
FCC(=O)O,308.35
O=Cc1ccccc1F,228.65
CCCCOP(=O)(OCCCC)OCCCC,194.15
CCC(C)CCC(O)(C)CC,205.65
CC1CC=CC1,112.35
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,360.65
Clc1ccc(F)cc1,246.35
OCCCCCCCCCCCCCCCCC,326.95
Fc1ccccc1I,231.65
O=C(C)C=Cc1ccccc1,314.65
N#CC#CC#N,293.65
C#CC(C)(C)C,194.95
O=C(O)c1ccccc1Cl,413.35
O=C(O)C=CC(C)C,308.15
CCCCCOC(=O)CCC,199.95
O=C(C)OCC(C)C,174.35
O=C1OCC(C)O1,224.35
Ic1cccc(I)c1,313.55
CC(C)CCCC(C)(C)C,168.15
CC1CCCC2(C)CC3OC(=O)C(=C)C3C=C12,349.15
O=C1CCCCCC1,252.15
N#Cc1ccc(Cl)cc1,368.15
COC1CCCCC1,198.75
II,386.75
OCC(Cl)(Cl)Cl,292.15
C=CN(=O)=O,217.65
C=Cc1ccc(C)cc1,239.05
O=C1CC2CCC1(C)C2(C)C,453.15
N#Cc1ccc(cc1)N(C)C,347.15
C1CC2CCC1C2,360.65
C=CCCCCCCCCC,223.95
Cc1ccc2ccccc2c1C,274.75
CCCCCCCCCCC1CCCCC1,271.45
CN(C)c1ccccc1,275.65
CCCCCCOC(=O)CC,215.65
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,428.15
CCCCCCCCOC(=O)CC,230.55
BrCCCCCC,188.45
OCC=CCO,298.15
C[Si]C,123.15
C=CC(=O)OC,196.65
BrCBr,220.65
BrC(Br)(Br)Br,363.25
ClCC(=O)OC(=O)CCl,319.15
CCCCOc1ccccc1,253.75
ClCCC,150.35
N#CSC,268.15
CCCCCCCCCCCCCCCCCCCc1ccccc1,313.15
C[Si](C)(C)[Si](C)(C)C,286.65
BrCCCCCCC(=O)O,304.15
O=Cc1cc(Cl)ccc1Cl,331.15
COc1ccc(C)cc1N,326.15
CCc1cc(C)cc(CC)c1,199.05
BrCC(Br)CC,207.75
OC(C)c1ccccc1,293.15
Cc1cccc2ccccc12,242.75
CSC,174.85
OCCCCO,293.25
CCC=C(C)C(=O)O,297.55
O=C(OCc1ccccc1)c2ccccc2,294.15
Fc1ccc(C)c(c1)N(=O)=O,300.15
O=C(C)CCC(C)C,199.15
Brc1ccc(cc1)Sc2ccc(Br)cc2,388.15
COc1cc(OC)c(cc1OC)C(=O)O,418.15
CSc1ccccc1,256.45
CCCCCCCCCCCCCCCCCCCCCCCCCCCC,337.65
c1ccc(cc1)c2ccccc2,342.15
COC(=O)c1ccncc1,289.25
Cc1ccc(Cl)c(N)c1,302.65
CCCCC(CO)CC,203.15
CC(C)(C)C,256.55
COc1ccc(C)cc1,241.15
CCN(C)CC,77.15
CCCCCCCCCCCCCCc1ccccc1,289.15
S1CCCCC1,292.15
ClCC,134.45
CCOP(=O)(C)SCCN(C(C)C)C(C)C,234.15
NCCCN,261.15
Clc1ccc(C)c(Cl)c1,259.65
CC(C)C(C)(C)C,248.15
CC(C)CC(C)C(C)C,145.25
COC(=O)c1ccc(C)cc1O,300.65
ClCC(Br)CBr,279.15
CCC(C)=C(C)C,154.85
C=CC(C)C,104.65
CC(C)CCNCCC(C)C,229.15
C=COC,151.15
CC=CC=CC(=O)OC,288.15
Sc1ccccc1C,288.15
OC1CCCC1C2CCCC2,293.15
C1=CC=C(S1)C2=CC=CS2,306.15
N#CC=C(Cl)C#N,333.65
COc1ccc(cc1)C(=O)C,311.65
O=C(Cl)c1ccc(Cl)c(Cl)c1,298.15
Oc1cccc(C)c1O,341.15
C=C(Cl)Cl,150.65
CC1CC1C,132.25
Cc1ccc(O)c(O)c1,338.15
C=CCCCCCCCCCCCCCCCCC,296.15
CCCCCCCCCCCCCCCCCCCCCC(=O)O,693.15
C#CC1(O)CCCC1,300.15
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccccc4,555.15
COc1ccccc1OC,295.65
COCCOCCOCCOC,228.15
Clc1ccc(cc1)C(=O)C,293.15
O=N(=O)c1ccc(Cl)c(c1)C(F)(F)F,295.15
CC(C)CC(C)(C)CC(C)(C)CC(C)(C)C,175.15
CC(C)(C)CC1(C)OC1,209.15
COC(C)OC,159.95
c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,542.65
CCC(O)C(C)C,249.55
Clc1ccc(N)c(N)c1,349.15
ClCC(Cl)F,213.15
O=CCCCC,181.65
Cc1ccc(C)c(C)c1C,266.95
ClC(F)C(Cl)F,171.95
C#CC#C,236.75
CCCCCOC(=O)CCCCC,226.15
Fc1ccc(O)cc1,321.15
CC1CSCC1,192.02
COc1cccc(OC)c1C#N,392.15
CCCCCCNCCCCCC,260.05
COCCOC(=O)C,203.15
COc1ccc(C)c(c1)N(=O)=O,290.15
O=C(Cl)c1ccccc1C(=O)Cl,288.65
Cc1ccc(C)c2ccccc12,280.75
CCCCCCCCCCCCCCCCCC,301.35
Brc1cccc(Br)c1N,360.65
ClCCOCC,213.15
OCCCC,183.35
CCC(=O)OCC(C)C,201.75
O=CCCl,256.85
CC(C)C(C)C(C)C,163.95
S1CCC1,199.95
O=N(=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,372.65
O=COC(C)C,193.15
OCCCCCCC(C)C,337.65
CC(C(C)(C)C)C(C)(C)C,234.45
O=C1CCc2ccccc2C1,291.15
CC1=CC=CO1,185.65
CCCCCCc1ccccc1,212.15
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,252.15
Clc1cccc(Cl)c1O,341.65
CCOc1ccc(Cl)cc1Cl,305.15
Nc1ccc2ccccc2c1,386.15
CCOC(=O)CCCCC(=O)O,302.15
COCC(C)N(C(=O)CCl)c1c(C)cccc1CC,211.05
N1CC1,195.25
c1ccccc1,278.65
O=C(O)c1ccccc1,395.55
COc1ccc(C(=O)C)c(OC)c1OC,288.95
c1ccc2SC=Cc2c1,305.15
COC(=O)CCC(=O)OC,292.15
Brc1ccc(N)c(C)c1,332.65
CC(C)Nc1ccccc1,263.15
COc1ccc(cc1)C(=O)Cl,297.65
CC1=CCCC1,146.65
c1ccc(cc1)O[Si](Oc2ccccc2)(Oc3ccccc3)Oc4ccccc4,322.15
N#CCc1ccc2ccccc2c1,356.15
C#CCCCCCCCCC,248.15
Cc1ccccc1Oc2ccccc2,294.85
CCCCC(=O)CC,234.15
CCCC(I)C,223.15
CCCC(Br)C,177.65
CCCCCCC(C)CC,188.35
CC(C)Cc1ccccc1,221.75
C=CCC=CC,134.45
NCCc1ccccc1,213.15
Cc1ccc(N)c(Br)c1,299.15
ClC(c1ccccc1)(c2ccccc2)c3ccccc3,386.65
CCOC(=O)C(C)(C)C,183.65
O=C(c1ccncc1)c2ccccc2,345.15
CC(C)(C)CC(C)(C)C,206.65
NC1CCCC1,190.45
CCOCc1ccccc1,275.65
Cc1cc(C)cc(c1)C(C)(C)C,255.15
NCCCCCCCCCC,290.15
COc1ccc(Br)cc1,286.65
O=C(C)C1=CC=CS1,283.65
Cc1cccc(c1O)C(C)(C)C,304.15
N#CCC(C)C,172.15
OCC(Cc1ccccc1)c2ccccc2,324.15
CCOc1cccc2ccccc12,278.65
Nc1cccc(N)c1C,379.15
CC=Cc1ccccc1O,267.15
O=Cc1ccccc1,247.15
c1ccc(cc1)OCC2OC2,276.65
NCCCCCO,311.65
CC(C)CCCC(C)C,170.25
O=CNC,269.35
CCOC(=O)C(=O)C(=O)OCC,243.15
COc1ccc(cc1)C(=O)O,458.15
CNc1ccc(N)cc1,309.15
ClC(F)C(Cl)(Cl)Cl,177.85
CCN(CC)CC,158.45
CSC(C)C,171.65
CCCCC(=O)OCC,181.95
COCOC,168.35
Nc1c(C)c(C)c(C)c(C)c1C,425.65
CCCCOC(=O)CCC(=O)OCCCC,243.95
CC=CC=CC,194.15
O=C(O)c1ccccc1c2ccccc2,387.45
C1CCC(CC1)C(C2CCCCC2)C3CCCCC3,321.15
n1ccc2ccccc2c1,299.62
Nc1ccc(cc1)N(C)C,326.15
O=C1C=C(C)OC(C)=C1,405.15
CC(C)NC(C)C,212.15
O=C(C)OCC(=O)c1ccccc1,322.15
FC(F)=C(F)C(F)(F)F,116.65
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,436.75
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,341.05
Cc1cc(C)c(N)c(C)c1,268.15
NCc1ccccc1C,243.15
O=C(C)NC(=O)C,352.15
CNC(C)C(O)c1ccccc1,349.65
O=C1C=C(C)CC(C)(C)C1,265.05
Brc1cc(Br)c(Br)c(Br)c1,372.65
ClC(Br)C(Cl)Br,247.15
CC1NCC(C)NC1,389.15
CNC(=O)Oc1cccc2ccccc12,418.15
Clc1cccc(Cl)c1Cl,326.65
Cc1ccc(C)cc1,286.35
c1ccc2cc(ccc2c1)c3ccc4ccccc4c3,461.45
Clc1ccc(cc1)C(=O)c2ccccc2,350.65
O=C(C)CC(C)C,189.15
CCCCCCCC(=O)Cl,210.15
Cc1ccc(C)c(N)c1,288.65
Oc1ccc(cc1C)C(C)(C)C,300.65
O=C1CCCCCCCC=CCCCCCCC1,305.65
Cc1ccccc1Cc2ccccc2,279.75
ClCCBr,256.45
N#CC(Cl)(Cl)Cl,231.15
Cc1ccc2c(C)cccc2c1,256.25
CCC(=O)c1ccc2ccccc2c1,333.15
Brc1ccc(cc1)N(C)C,328.15
